name,price,location,sold,link,date
LENOVO IDEAPAD SLIM 3I I3 1005G1 4GB 512SSD MX330 2GB WIN10 15.6 FHD,8.080.000,Kab. Tangerang,3,https://www.tokopedia.com/aneka-pilihan/lenovo-ideapad-slim-3i-i3-1005g1-4gb-512ssd-mx330-2gb-win10-15-6-fhd?whid=0,20-01-2021
"LAPTOP LENOVO IDEAPAD S145-14IKB i5-1035G1 4GB 512GB SSD 14"" W10 OHS",10.899.000,Jakarta Pusat,5,https://www.tokopedia.com/hosanacomp/laptop-lenovo-ideapad-s145-14ikb-i5-1035g1-4gb-512gb-ssd-14-w10-ohs?whid=0,20-01-2021
"LENOVO IDEAPAD SLIM 3 AMD ATHLON-3020/4GB/SSD 256GB/14""/WIN.10/OHS 20",5.749.000,Jakarta Pusat,8,https://www.tokopedia.com/auratechnology/lenovo-ideapad-slim-3-amd-athlon-3020-4gb-ssd-256gb-14-win-10-ohs-20-4-gb?whid=0,20-01-2021
Lenovo Ideapad 330-14IGM,4.000.000,Jakarta Pusat,2,https://www.tokopedia.com/citycomharco/lenovo-ideapad-330-14igm-hitam?whid=0,20-01-2021
PROMO LENOVO IDEAPAD SLIM 3-14IIL-I5-1035G1-8GB-512GB-MX330-WIN10-OHS,10.505.000,Jakarta Selatan,1,https://www.tokopedia.com/kliknklikstoreambas1/promo-lenovo-ideapad-slim-3-14iil-i5-1035g1-8gb-512gb-mx330-win10-ohs?whid=0,20-01-2021
"LENOVO IDEAPAD L340-15API AMD R3 3200U/4GB/256SSD/15.6""HD/DOS/DVDRW",6.399.000,Jakarta Pusat,5,https://www.tokopedia.com/queenprocessor/lenovo-ideapad-l340-15api-amd-r3-3200u-4gb-256ssd-15-6-hd-dos-dvdrw?whid=0,20-01-2021
LENOVO IDEAPAD SLIM 5i 14 i5 1135G7 8GB 512ssd MX450 2GB OHS FHD IPS,11.699.000,Jakarta Pusat,1,https://www.tokopedia.com/allkomputejkt/lenovo-ideapad-slim-5i-14-i5-1135g7-8gb-512ssd-mx450-2gb-ohs-fhd-ips-grey?whid=0,20-01-2021
"LAPTOP LENOVO IDEAPAD SLIM 3 - AMD 3020E 4GB 256GB VGA RADEON 14"" W10",5.499.000,Makassar,7,https://www.tokopedia.com/best-buyit/laptop-lenovo-ideapad-slim-3-amd-3020e-4gb-256gb-vga-radeon-14-w10?whid=0,20-01-2021
"Lenovo Ideapad 3 14ADA05 Ryzen3-3250U/8GB/256GBNVMe/14""FHD/Win10+OHS",7.799.000,Jakarta Pusat,10,https://www.tokopedia.com/bestqualitycom/lenovo-ideapad-3-14ada05-ryzen3-3250u-8gb-256gbnvme-14-fhd-win10-ohs?whid=0,20-01-2021
LENOVO IdeaPad Flex 5 14IIL05 14 FHD Touch/i3 1005/8GB/512GB/Win10+OHS - LIGHT TEAL,9.628.000,Jakarta Utara,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUOHsHaoseDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhH_HRHpJhbm-srcHi6srFHmFiy3zwrfo5rM1i6sJposnXHsHhomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoepeO_OzCP7Y1qRPozcDO_1zCo1Y1e9x-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk39u68BBN_320H1OJgRxvuVjp_32V8jB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjgt_jz-H7Y1u9xHuOjh_M2gPJNJ19B61pn7_s-qqJh1_9x6uO-t_92sH7N91_uo81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GHSxDyM7NHM-NeSCqzOgty7Pcq7thH_xMzRzE3BPj6cgU_sCi3IKdu_C3ZVzuujY3zsBcucWjyjta8chiQ_jaySBmrV2IuMxsz7g0ZsJFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81Y1e9u68MWd_Bz0P7Nkz_oo8BJh_Bo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-oJNAoI2oqMWE_uzsH7OJ1_oozJBN_BoG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMNfP7-Jo1x7QfxGuVzC1BVsP9Cfe9ydgj1puJWNZjYGPaO2rMxtb9VtuAeWufVbZjydHfPd_BJNg1oE1_P6rJx6qcYw8BuU3AVZo9-GejY3PBjF3chVzMh6PMgc8jhS6_UFoOzz_RogZfhIu1zv8V2egf4hH3Pz_fPgoJudgOxzUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsthHiFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEH_nDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaHAe7oiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmU7HAndUiFiHpjd6ZUDUsHN6Aei997?r=https%3A%2F%2Fwww.tokopedia.com%2Fwikigarageid-1%2Flenovo-ideapad-flex-5-14iil05-14-fhd-touch-i3-1005-8gb-512gb-win10-ohs-light-teal%3Fsrc%3Dtopads&is_search=1&keywords=lenovo+ideapad&management_type=1&t=desktop&dv=desktop&src=search&page=8&ob=23,20-01-2021
Lenovo Ideapad S340 14 Ryzen 5 3500 8GB 512ssd Vega8 W10+OHS 14.0FHD - RAM 4GB,8.699.000,Jakarta Utara,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUOH_UR6AKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhH_HRHpJhbm-srcHi6seFHmFiy3zwrfo5rM1i6sJpHseX6_J76mFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_oHqBVR_S2zP7NE19P68BVR_S2zP7Nk33BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_uPVHJOkypu6uJu73M2uHjN2HAC6zJjh_VzSHO2Wz9zo8j1h3jPV8jNEypVqzcWEZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjz6gjOEqpzoQSKdyjzGrfUpgAxMzRPdyjrNHfgU8VzZu3z61B1OuuKFQJYZzSoXyjP3P3Up3Sg-zfh03BPcPOB913Ny3IKdy_o6QVtp8AxsHO-7gjxduV-ugJNZu_uu3AC3_OUhrfNizOgOysoqPjBIQcWqu7gR3uPzQBx_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_-o8_eh_S2s8JO1e9268B1p_jz0oJB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Okyp-HqMDF_S2Co1OEqpC6ucHp_32sHJBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-XPSPmzAuUPcYtZBz1eu-zyRuFPjVf6cgVHOzb812vZSrWq9-tqmOhqVe7buPxZ72c6AoS8JNz63uA8BJR_SCU_Mx59R2uZVKh1suaZj-vuSggHVxDz1gD_SgMzS2HgpjaHAP111Yp31WDzOuJ_Rxq1cP5H_VS11YS3_zV8cPy1ZUDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEH_UDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sJFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUE6AJdbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_KNUiFiHpjdom-Pwe?is_search=1&src=search&keywords=lenovo+ideapad&management_type=1&ob=23&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fseits%2Flenovo-ideapad-s340-14-ryzen-5-3500-8gb-512ssd-vega8-w10-ohs-14-0fhd-ram-4gb%3Fsrc%3Dtopads&page=8,20-01-2021
Laptop Lenovo IdeaPad Slim 5i i5-1135G7 512GB SSD 8GB Iris Xe WIN10,10.999.000,Jakarta Barat,14,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AJNH_UdH_1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhH_HRHpJhbm-srcHi6seFHmFiy3zwrfo5rM1i6sJpH_KX6AjfoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pzR_32CHJOJgRx6qjON_M2u8jOJ39x-q9P23_oZ8uKp_Mhg3J2ky1o-ojBkgRuozVjF_BzVHjO1Z_uozJON_32uoJB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjgt_jz-H7Y1u9xHuOjh_M2gPJNJ19B61pn7_s-qqJh1_9x6uO-t_92sH7N91_uo81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GHSxDyM7NHM-NeSCqzOgty7Pcq7thH_xMzRzE3BPj6cgU_sCi3IKdu_C3ZVzuujY3zsBcucWjyjta8chiQ_jaySBmrV2IuMxsz7g0ZsJFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NEyRuozcrp_7zSP7N1_9P6qjOE_7o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-H7N_oA-vzcWR_Ozo81O1u9x6uJVE_MBG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMNfP7-Jo1x7QfxGuVzC1BVsP9Cfe9ydgj1puJWNZjYGPaO2rMxtb9VtuAeWufVbZjydHfPd_BJNg1oE1_P6rJx6qcYw8BuU3AVZo9-GejY3PBjF3chVzMh6PMgc8jhS6_UFoOzz_RogZfhIu1zv8V2egf4hH3Pz_fPgoJudgOxzUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsthHiFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEH_nDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstp6_HFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_KNUiFiHpjdom-Pwe?is_search=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsinarmulia%2Flaptop-lenovo-ideapad-slim-5i-i5-1135g7-512gb-ssd-8gb-iris-xe-win10%3Fsrc%3Dtopads&page=8&ob=23&src=search&keywords=lenovo+ideapad&t=desktop&management_type=1,20-01-2021
Lenovo Ideapad 3 14IIL05 i5 1035G1 8GB 512ssd MX330 2GB OHS IPS PDID,9.799.000,Jakarta Utara,153,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AeRH_npHpJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJhH_HRHpJhbm-srcHi6sUpHZFiy3zwrfo5rM1i6sJpHAJXHAeNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2oIBouJ7p_7zSH7NJz92ozJjO_S2oq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_OH7HjO1u92vzVJa_uzu8jYJ1_-ouco2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q1O9z_CoqMHO_BzVPV2ku_-6q_nF_jz-H1h1gpoqQ1u7_92VHu2Iz9268MHh3jz08jB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-J_Mgo8MD7_3Nd6c-JZSoiHfedgjPR8c-I6_oMZIx11Buj_B-uouuyHchv1jgpQM-IuSuiHO2fZ1PDqO29zSPguOVX3Vxd6cJp_MhqHRKdypoZPcgU8VzZu3z61B1OuuKFujYZH9oXyjP3P3Up3Sg-zfh03BPcPOB913Ny17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_OH7o1OEu9x68j1F_uzs81O1z_z-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMod_c20H1YJ19xo8Bj7_jzS8jOJgfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiQSgRejeOZIz5qJ21uJVZ13oOrIgCPsxMz_o1ZRBG_72Rb3BaqcKWr3x1omO9y1WGzsKpgRx61_BBeR2zo7NFZJNtQOYEu1xyHuUOrj2m_Ogf3_CyQJucQJNfgjgE_crNHsnRuVVvrOBbQJPuzJYd3BCSQpJhgOVvgOj7z9xS3VJibm-xQcri6i-pPcOwqRoBgOYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sJabm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUsthHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHNHpnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFioAnF6mUDUsHN6AjibmUp6_K7UBOY?page=8&t=desktop&is_search=1&management_type=1&dv=desktop&ob=23&keywords=lenovo+ideapad&r=https%3A%2F%2Fwww.tokopedia.com%2Froyalltech%2Flenovo-ideapad-3-14iil05-i5-1035g1-8gb-512ssd-mx330-2gb-ohs-ips-pdid%3Fsrc%3Dtopads&src=search,20-01-2021
Lenovo Ideapad S340 14 Ryzen 5 3500 8GB 512ssd Vega8 W10+OHS 14.0FHD,8.849.000,Jakarta Utara,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AHOoAKf6AjDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhH_HRHpJhbm-srcHi6srFHmFiy3zwrfo5rM1i6s1doid7o_jObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjgt_jz-H7Y1u9xHuOjh_M2gPJNJ19B61pn7_s-qqJh1_9x6uO-t_92sH7N91_uo81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IooH_xE_OzSHMgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GHSxDyM7NHM-NeSCqzOgty7Pcq7thH_xMzRzE3BPj6cgU_sCi3IKdu_C3ZVzuujY3zsBcucWjyjta8chiQ_jaySBmrV2IuMxsz7g0ZsJFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81YJyRuouJJp_7zC8jOkqpV68BVR_32sq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEqRuo8MDO_jzzH1NJe_ooqjJa_32gq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-XPSPmzAuUPcYtZBz1eu-zyRuFPjVf6cgVHOzb812vZSrWq9-tqmOhqVe7buPxZ72c6AoS8JNz63uA8BJR_SCU_Mx59R2uZVKh1suaZj-vuSggHVxDz1gD_SgMzS2HgpjaHAP111Yp31WDzOuJ_Rxq1cP5H_VS11YS3_zV8cPy1ZUDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEH_UDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6AgPbm-X9foxQMz2gcV7guYxgIHi6sJFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_H7HpHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFioAnF6mUDUsHN6AjibmUp6_K7UBOY?t=desktop&keywords=lenovo+ideapad&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fgreetmart%2Flenovo-ideapad-s340-14-ryzen-5-3500-8gb-512ssd-vega8-w10-ohs-14-0fhd%3Fsrc%3Dtopads&src=search&page=8&is_search=1&management_type=1&dv=desktop,20-01-2021
Laptop Lenovo Ideapad 130 AMD A4-9125| 4GB| HDD 500GB| Win10,4.600.000,Jakarta Barat,3,https://www.tokopedia.com/insyaaloh/laptop-lenovo-ideapad-130-amd-a4-9125-4gb-hdd-500gb-win10?whid=0,20-01-2021
LENOVO IDEAPAD 3 14IIL05 INTEL I5-1035G1 8GB/512GB SSD/MX330 2GB/WIN10,10.175.000,Tangerang,5,https://www.tokopedia.com/zencom/lenovo-ideapad-3-14iil05-intel-i5-1035g1-8gb-512gb-ssd-mx330-2gb-win10?whid=0,20-01-2021
"Laptop Lenovo Ideapad Slim 5i i7-1165G7 16GB 512GB SSD 14""FHD W10",13.799.000,Jakarta Pusat,3,https://www.tokopedia.com/setiajayacom/laptop-lenovo-ideapad-slim-5i-i7-1165g7-16gb-512gb-ssd-14-fhd-w10?whid=0,20-01-2021
Lenovo Ideapad Slim 3 AMD 3020e 4GB 256GB SSD 14 inch WIN10+OHS,5.850.000,Bogor,1,https://www.tokopedia.com/retramandiri/lenovo-ideapad-slim-3-amd-3020e-4gb-256gb-ssd-14-inch-win10-ohs?whid=0,20-01-2021
"LENOVO IDEAPAD SLIM 5i i-1135G7 8GB 512SSD BACKLIT KB 14""FHD WIN10",10.999.000,Jakarta Barat,1,https://www.tokopedia.com/wei-1/lenovo-ideapad-slim-5i-i-1135g7-8gb-512ssd-backlit-kb-14-fhd-win10-5lid-graphite?whid=0,20-01-2021
Laptop Lenovo Ideapad S145-Amd A9-9425.Ram 8GB.Dual VGA AMD Radeon 2GB,5.950.000,Bogor,1,https://www.tokopedia.com/21computer/laptop-lenovo-ideapad-s145-amd-a9-9425-ram-8gb-dual-vga-amd-radeon-2gb?whid=0,20-01-2021
"Laptop Lenovo Ideapad slim 3 i5-1035G1 8GB 512GB SSD W10+OHS 14"" FHD",9.800.000,Malang,3,https://www.tokopedia.com/buybesttekno/laptop-lenovo-ideapad-slim-3-i5-1035g1-8gb-512gb-ssd-w10-ohs-14-fhd?whid=0,20-01-2021
Lenovo IdeaPad Slim 3-14ARE05-81W3007PID AMD Ryzen 3-4300U,7.650.000,Padang,5,https://www.tokopedia.com/sinarmulia336/lenovo-ideapad-slim-3-14are05-81w3007pid-amd-ryzen-3-4300u?whid=0,20-01-2021
Laptop Lenovo Ideapad 3-14Ada05 AMD 3020e,5.275.000,Medan,1,https://www.tokopedia.com/okcommedan/laptop-lenovo-ideapad-3-14ada05-amd-3020e?whid=0,20-01-2021
Laptop Lenovo Ideapad 100,8.700.000,Kab. Sleman,6,https://www.tokopedia.com/bopense/laptop-lenovo-ideapad-100?whid=0,20-01-2021
LENOVO IdeaPad Flex 5 14IIL05 14 FHD Touch/i3 1005/8GB/512GB/Win10+OHS - LIGHT TEAL,9.628.000,Jakarta Utara,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUOHsHaoseDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhH_HRHpJRbm-srcHi6srFHmFiy3zwrfo5rM1i6sJposnXHsHhomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoepeO_OzCP7Y1qRPozcDO_1zCo1Y1e9x-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk39u68BBN_320H1OJgRxvuVjp_32V8jB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMoN3M2S8jN139xHucoE_S2sPJNJz_-oq_n73BPVoJh9_MxgHj2t_OPVHuBW1Mh681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GHSxDyM7NHM-NeSCqzOgty7Pcq7thH_xMzRzE3BPj6cgU_sCi3IKdu_C3ZVzuujY3zsBcucWjyjta8chiQ_jaySBmrV2IuMxsz7g0ZsJFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81Y1e9u68MWd_Bz0P7Nkz_oo8BJh_Bo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-oJNAoI2oqMWE_uzsH7OJ1_oozJBN_BoG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMNfP7-Jo1x7QfxGuVzC1BVsP9Cfe9ydgj1puJWNZjYGPaO2rMxtb9VtuAeWufVbZjydHfPd_BJNg1oE1_P6rJx6qcYw8BuU3AVZo9-GejY3PBjF3chVzMh6PMgc8jhS6_UFoOzz_RogZfhIu1zv8V2egf4hH3Pz_fPgoJudgOxzUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsthHiFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEH_nDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaHAe7oiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmU7HAndUiFiHpjd6ZUDUsHN6Aei997?page=9&src=search&is_search=1&keywords=lenovo+ideapad&t=desktop&ob=23&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fwikigarageid-1%2Flenovo-ideapad-flex-5-14iil05-14-fhd-touch-i3-1005-8gb-512gb-win10-ohs-light-teal%3Fsrc%3Dtopads&dv=desktop,20-01-2021
Lenovo Ideapad S340 14 Ryzen 5 3500 8GB 512ssd Vega8 W10+OHS 14.0FHD - RAM 4GB,8.699.000,Jakarta Utara,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUOH_UR6AKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhH_HRHpJRbm-srcHi6seFHmFiy3zwrfo5rM1i6sJpHseX6_J76mFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_oHqBVR_S2zP7NE19P68BVR_S2zP7Nk33BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_S2GQ1YJ__V6qju7_S2oH7NNHACouVBN_VztQVB1gRzgHjgk33OVouB1uMBqzO1pZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjz6gjOEqpzoQSKdyjzGrfUpgAxMzRPdyjrNHfgU8VzZu3z61B1OuuKFQJYZzSoXyjP3P3Up3Sg-zfh03BPcPOB913Ny3IKdy_o6QVtp8AxsHO-7gjxduV-ugJNZu_uu3AC3_OUhrfNizOgOysoqPjBIQcWqu7gR3uPzQBx_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_-o8_eh_S2s8JO1e9268B1p_jz0oJB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Okyp-HqMDF_S2Co1OEqpC6ucHp_32sHJBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-XPSPmzAuUPcYtZBz1eu-zyRuFPjVf6cgVHOzb812vZSrWq9-tqmOhqVe7buPxZ72c6AoS8JNz63uA8BJR_SCU_Mx59R2uZVKh1suaZj-vuSggHVxDz1gD_SgMzS2HgpjaHAP111Yp31WDzOuJ_Rxq1cP5H_VS11YS3_zV8cPy1ZUDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEH_UDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sJFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUE6AJdbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUseFHAKibmUp6_KNUiFiHpjdom-Pwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fseits%2Flenovo-ideapad-s340-14-ryzen-5-3500-8gb-512ssd-vega8-w10-ohs-14-0fhd-ram-4gb%3Fsrc%3Dtopads&src=search&is_search=1&dv=desktop&ob=23&management_type=1&t=desktop&page=9&keywords=lenovo+ideapad,20-01-2021
